Identyfikator problemu,Opis,Stan,Ważność,Punkty scenariusza,Ścieżka projektu,Rodzaj lokalizacji,ŚCIEŻKA,Wiersz,Kolumna,Identyfikator zdarzenia,Link pomocy,Nazwa zestawu,Wersja zestawu,Klucz publiczny zestawu,Fragment kodu
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,241,16,T:System.Drawing.Bitmap,,,,,"using (Graphics g = Graphics.FromImage(canvas))                  {                      g.SmoothingMode = SmoothingMode.AntiAlias;                      g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;                        if (frameBackground != null)                          g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);                      else                          g.Clear(Color.FromArgb(255, 128, 128));                        int pad = 8;                      int innerW = this.Width - pad * 2;                      int innerH = this.Height - pad * 2;                        g.FillRectangle(brushBg, pad, pad, innerW, innerH);                        using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }                        g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);                      g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);                        using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);                        paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);                      paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,241,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(canvas))                  {                      g.SmoothingMode = SmoothingMode.AntiAlias;                      g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;                        if (frameBackground != null)                          g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);                      else                          g.Clear(Color.FromArgb(255, 128, 128));                        int pad = 8;                      int innerW = this.Width - pad * 2;                      int innerH = this.Height - pad * 2;                        g.FillRectangle(brushBg, pad, pad, innerW, innerH);                        using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }                        g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);                      g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);                        using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);                        paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);                      paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,241,16,T:System.Drawing.Graphics,,,,,"using (Graphics g = Graphics.FromImage(canvas))                  {                      g.SmoothingMode = SmoothingMode.AntiAlias;                      g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;                        if (frameBackground != null)                          g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);                      else                          g.Clear(Color.FromArgb(255, 128, 128));                        int pad = 8;                      int innerW = this.Width - pad * 2;                      int innerH = this.Height - pad * 2;                        g.FillRectangle(brushBg, pad, pad, innerW, innerH);                        using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }                        g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);                      g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);                        using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);                        paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);                      paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,241,16,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,"using (Graphics g = Graphics.FromImage(canvas))                  {                      g.SmoothingMode = SmoothingMode.AntiAlias;                      g.TextRenderingHint = TextRenderingHint.ClearTypeGridFit;                        if (frameBackground != null)                          g.DrawImage(frameBackground, 0, 0, this.Width, this.Height);                      else                          g.Clear(Color.FromArgb(255, 128, 128));                        int pad = 8;                      int innerW = this.Width - pad * 2;                      int innerH = this.Height - pad * 2;                        g.FillRectangle(brushBg, pad, pad, innerW, innerH);                        using (var gridPen = new Pen(Color.FromArgb(40, 40, 60), 1))                      {                          for (int i = pad + 4; i < this.Width - pad; i += 6)                              g.DrawLine(gridPen, i, pad + 2, i, this.Height - pad - 2);                          for (int k = pad + 4; k < this.Height - pad; k += 6)                              g.DrawLine(gridPen, pad + 2, k, this.Width - pad - 2, k);                      }                        g.DrawString(received + "" in"", font, brushText, pad + 4, pad + 2);                      g.DrawString(sent + "" out"", font, brushText, pad + 4, this.Height / 2 + 2);                        using (var midPen = new Pen(Color.Gray, 1))                          g.DrawLine(midPen, pad, this.Height / 2, this.Width - pad, this.Height / 2);                        paintChart(g, brushDl, pad + 2, pad + 16, innerW - 4, this.Height / 2 - pad - 20, dataIn);                      paintChart(g, brushUp, pad + 2, this.Height / 2 + pad + 8, innerW - 4, this.Height / 2 - pad - 20, dataOut);                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,238,20,T:System.Drawing.Bitmap,,,,,this.BackgroundImage = canvas;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,238,20,T:System.Drawing.Image,,,,,this.BackgroundImage = canvas;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,238,20,P:System.Windows.Forms.Control.BackgroundImage,,,,,this.BackgroundImage = canvas;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,237,20,P:System.Windows.Forms.Control.Height,,,,,"canvas = new Bitmap(this.Width, this.Height);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,237,20,P:System.Windows.Forms.Control.Width,,,,,"canvas = new Bitmap(this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,237,20,T:System.Drawing.Bitmap,,,,,"canvas = new Bitmap(this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,237,20,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"canvas = new Bitmap(this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,237,20,T:System.Drawing.Bitmap,,,,,"canvas = new Bitmap(this.Width, this.Height);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,236,20,M:System.Drawing.Image.Dispose,,,,,canvas?.Dispose();
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,236,20,T:System.Drawing.Bitmap,,,,,canvas?.Dispose();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,P:System.Windows.Forms.Control.Height,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,T:System.Drawing.Bitmap,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,P:System.Drawing.Image.Height,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,P:System.Windows.Forms.Control.Width,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,T:System.Drawing.Bitmap,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,P:System.Drawing.Image.Width,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,234,16,T:System.Drawing.Bitmap,,,,,"if (canvas == null || canvas.Width != this.Width || canvas.Height != this.Height)                  {                      canvas?.Dispose();                      canvas = new Bitmap(this.Width, this.Height);                      this.BackgroundImage = canvas;                  }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,232,16,P:System.Windows.Forms.Control.Height,,,,,if (this.Width <= 0 || this.Height <= 0) return;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,232,16,P:System.Windows.Forms.Control.Width,,,,,if (this.Width <= 0 || this.Height <= 0) return;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,195,8,T:System.Drawing.Brush,,,,,"private void paintChart(Graphics g, Brush color, int x, int y, int width, int height, List<int> data)"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,195,8,T:System.Drawing.Graphics,,,,,"private void paintChart(Graphics g, Brush color, int x, int y, int width, int height, List<int> data)"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,218,24,"M:System.Drawing.Graphics.DrawLine(System.Drawing.Pen,System.Single,System.Single,System.Single,System.Single)",,,,,"g.DrawLine(pen, x1, y1, x2, y2);"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,210,16,T:System.Drawing.Pen,,,,,"using (var pen = new Pen(color, 1.5f))                  {                      for (int i = 1; i < data.Count; i++)                      {                          float x1 = x + width - (data.Count - i + 1);                          float y1 = y + height - data[i - 1] * scale;                          float x2 = x + width - (data.Count - i);                          float y2 = y + height - data[i] * scale;                          g.DrawLine(pen, x1, y1, x2, y2);                      }                  }"
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,210,16,"M:System.Drawing.Pen.#ctor(System.Drawing.Brush,System.Single)",,,,,"using (var pen = new Pen(color, 1.5f))                  {                      for (int i = 1; i < data.Count; i++)                      {                          float x1 = x + width - (data.Count - i + 1);                          float y1 = y + height - data[i - 1] * scale;                          float x2 = x + width - (data.Count - i);                          float y2 = y + height - data[i] * scale;                          g.DrawLine(pen, x1, y1, x2, y2);                      }                  }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,187,16,T:System.Windows.Forms.Timer,,,,,timer.Start();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,187,16,M:System.Windows.Forms.Timer.Start,,,,,timer.Start();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,182,16,T:System.Windows.Forms.Timer,,,,,"timer.Tick += (s, e) =>                  {                      try { UpdateNetworkInterface(); }                      catch (Exception ex) { LogError(""Timer Tick"", ex); }                  };"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,182,16,E:System.Windows.Forms.Timer.Tick,,,,,"timer.Tick += (s, e) =>                  {                      try { UpdateNetworkInterface(); }                      catch (Exception ex) { LogError(""Timer Tick"", ex); }                  };"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,181,16,P:System.Windows.Forms.Timer.Interval,,,,,timer = new Timer { Interval = timerUpdate };
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,181,16,T:System.Windows.Forms.Timer,,,,,timer = new Timer { Interval = timerUpdate };
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,181,16,M:System.Windows.Forms.Timer.#ctor,,,,,timer = new Timer { Interval = timerUpdate };
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,181,16,T:System.Windows.Forms.Timer,,,,,timer = new Timer { Interval = timerUpdate };
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,105,24,T:System.Windows.Forms.Timer,,,,,timer.Dispose();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,104,24,T:System.Windows.Forms.Timer,,,,,timer.Stop();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,104,24,M:System.Windows.Forms.Timer.Stop,,,,,timer.Stop();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,102,20,T:System.Windows.Forms.Timer,,,,,if (timer != null)                      {                          timer.Stop();                          timer.Dispose();                          InitializeTimer();                      }
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.cs,93,20,P:System.Windows.Forms.Control.Top,,,,,this.Top = y;
